frame,shoulder_tilt,forward_lean,neck_angle
211,-166.651,119.581,68.823
212,-166.536,119.329,68.652
213,-166.854,120.544,68.54
214,-167.085,120.034,68.609
215,-167.407,121.859,68.569
216,-167.73,122.961,68.12
217,-167.755,122.881,68.191
218,-167.964,123.968,68.19
219,-167.897,123.512,68.448
220,-167.897,122.605,68.448
221,-168.013,122.412,68.348
222,-168.013,122.132,68.348
223,-167.897,121.815,68.448
224,-167.639,122.046,68.38
225,-167.407,124.206,68.445
226,-167.059,124.277,68.612
227,-166.426,124.152,68.842
228,-166.453,122.188,68.913
229,-166.338,120.466,68.742
230,-166.453,121.122,68.503
231,-166.453,121.361,68.503
232,-166.453,119.971,68.503
233,-166.569,119.789,68.33
234,-166.569,118.843,68.194
235,-166.943,117.982,68.233
236,-167.175,119.489,68.302
237,-167.291,119.463,68.054
238,-167.148,120.615,67.875
239,-167.264,122.141,67.608
240,-168.031,123.049,67.594
241,-169.5,125.131,67.483
242,-169.5,124.675,67.179
243,-169.023,124.966,67.051
244,-169.187,124.564,66.919
245,-169.092,124.832,66.485
246,-169.114,125.357,66.298
247,-169.21,125.831,66.175
248,-169.373,124.477,66.297
249,-169.373,124.136,66.381
250,-169.373,123.883,66.254
251,-169.395,122.697,66.616
252,-169.491,123.133,66.579
253,-169.609,123.144,66.654
254,-169.395,122.178,66.744
255,-169.277,124.35,66.714
256,-169.255,123.294,66.646
257,-169.092,123.773,66.441
258,-169.114,123.04,66.298
259,-169.114,122.564,66.34
260,-168.996,122.346,66.395
261,-169.114,122.081,66.298
262,-168.807,121.177,66.301
263,-168.667,120.292,66.548
264,-168.574,120.634,66.46
265,-168.621,121.158,66.502
266,-168.529,121.563,66.368
267,-168.414,123.743,66.242
268,-168.414,123.849,66.068
269,-168.461,124.061,66.154
270,-168.69,124.628,65.965
271,-168.69,125.378,65.841
272,-168.92,125.469,65.975
273,-169.15,125.572,65.664
274,-169.15,123.026,65.664
275,-169.128,122.12,65.521
276,-168.875,122.464,65.27
277,-168.875,122.683,65.27
