frame,shoulder_tilt,forward_lean,neck_angle
0,-172.188,125.815,55.55
1,-172.196,126.3,57.396
2,-171.991,126.508,57.935
3,-171.651,124.984,58.189
4,-171.254,127.625,58.008
5,-171.296,127.593,58.301
6,-171.18,127.777,58.177
7,-171.158,127.746,58.031
8,-171.691,127.264,57.766
9,-171.691,127.915,57.644
10,-172.089,128.4,57.522
11,-171.91,128.981,57.377
12,-171.211,129.186,57.175
13,-171.254,127.415,57.35
14,-170.538,128.532,57.964
15,-170.288,127.611,58.048
16,-170.016,127.624,58.175
17,-169.992,127.078,57.974
18,-169.72,127.209,58.158
19,-169.856,128.912,58.307
20,-169.992,127.312,58.215
21,-170.222,129.758,58.699
22,-170.38,125.582,58.146
23,-170.158,125.895,58.129
24,-170.047,128.052,57.934
25,-170.204,127.58,57.931
26,-169.961,129.656,57.892
27,-170.094,127.566,57.803
28,-169.937,126.917,57.453
29,-170.047,123.318,57.345
30,-170.158,124.557,57.121
31,-170.222,125.321,56.788
32,-170.222,125.294,56.736
33,-170.628,125.183,56.821
34,-171.264,125.03,56.861
35,-171.401,124.73,56.833
36,-171.654,124.759,56.747
37,-171.791,128.237,56.088
38,-172.185,131.791,55.688
39,-172.479,130.052,55.546
40,-172.479,130.012,55.268
41,-172.461,129.31,55.127
42,-172.599,129.147,55.097
43,-173.29,129.017,55.227
44,-173.429,128.482,55.535
45,-173.706,128.512,55.82
46,-173.567,128.566,56.023
47,-173.721,128.141,56.371
48,-173.721,126.038,56.777
49,-174.137,125.81,56.929
50,-174.276,126.51,57.021
51,-173.998,127.408,57.195
52,-174.248,127.547,57.443
53,-174.234,128.331,57.356
54,-174.123,128.386,57.743
55,-174.137,128.195,57.892
56,-174.151,126.93,58.102
57,-174.137,126.28,58.014
58,-174.137,125.51,58.014
59,-174.027,126.574,58.154
60,-174.013,127.566,58.006
61,-173.998,127.826,57.98
62,-174.359,127.768,57.421
63,-174.741,127.072,57.186
64,-175.38,126.88,56.831
65,-175.055,126.666,56.419
66,-174.911,126.464,56.39
67,-174.924,125.921,56.427
68,-174.779,125.925,56.278
69,-174.792,125.664,56.366
70,-174.792,125.664,56.366
71,-174.792,126.688,56.247
72,-174.662,128.228,56.373
73,-173.961,128.079,56.315
74,-173.033,128.492,56.481
75,-172.33,128.596,56.28
76,-171.02,129.343,56.295
77,-170.767,129.845,56.327
78,-170.767,129.537,56.387
79,-170.744,129.472,56.188
80,-170.882,129.563,56.214
81,-170.998,128.912,56.155
82,-171.414,128.495,56.061
83,-171.511,128.691,55.971
84,-171.511,129.333,55.971
85,-171.79,129.58,56.024
86,-172.312,129.406,56.012
87,-172.452,129.202,56.038
88,-172.489,128.177,56.333
89,-172.508,127.62,56.48
90,-172.526,127.761,56.511
91,-172.304,127.596,56.951
92,-172.323,127.086,57.097
93,-172.241,126.225,57.501
94,-172.36,125.961,57.502
95,-172.241,126.569,57.616
96,-172.515,126.52,57.678
97,-172.396,126.559,57.791
98,-172.515,126.665,57.678
99,-172.497,126.723,57.533
100,-172.341,129.086,57.535
101,-172.323,128.541,57.447
102,-172.405,127.968,57.1
103,-172.387,128.548,57.073
104,-172.508,128.017,57.076
105,-172.489,127.906,57.049
106,-172.33,127.526,56.991
107,-172.312,127.526,56.843
108,-172.452,127.652,56.992
109,-172.312,127.599,57.022
110,-172.312,127.427,57.143
111,-172.489,127.375,57.349
112,-172.489,126.407,57.228
113,-172.489,126.002,57.347
114,-171.969,126.267,57.393
115,-171.95,126.411,57.304
116,-171.83,126.199,57.539
117,-171.83,126.43,57.595
118,-171.83,126.497,57.717
119,-171.83,126.207,57.773
120,-171.969,126.595,57.683
121,-171.989,127.279,57.772
122,-171.85,127.532,57.74
123,-172.108,127.089,57.659
124,-172.089,126.92,57.635
125,-172.349,125.82,57.553
126,-172.489,125.331,57.585
127,-172.349,124.668,57.921
128,-172.611,124.725,57.838
129,-173.157,123.716,57.818
130,-173.424,123.352,57.789
131,-173.424,122.768,57.659
132,-173.424,122.369,57.716
133,-173.298,122.905,57.839
134,-173.282,123.132,57.874
135,-173.282,122.674,57.998
136,-173.298,122.875,58.019
137,-173.298,122.924,58.074
138,-173.298,123.0,58.074
139,-173.424,123.322,57.882
140,-173.424,123.139,58.004
141,-173.424,123.426,58.004
142,-173.424,123.77,58.004
143,-173.265,123.703,58.011
144,-173.282,123.837,58.097
145,-173.298,123.81,58.184
146,-173.282,124.081,58.028
147,-173.424,124.122,58.058
148,-172.999,124.325,57.968
149,-172.857,124.67,57.939
150,-173.14,123.931,57.875
151,-173.033,124.823,58.223
152,-172.752,125.016,58.162
153,-172.508,125.994,58.407
154,-172.508,126.172,58.407
155,-172.209,125.987,58.259
156,-171.79,126.108,58.231
157,-171.651,125.688,58.324
158,-171.651,124.892,58.324
159,-171.532,125.016,58.444
160,-171.671,126.455,58.411
161,-171.81,124.908,58.442
162,-171.79,124.576,58.291
163,-171.93,124.426,58.321
164,-172.07,124.414,58.352
165,-172.07,125.394,58.287
166,-172.05,125.17,58.258
167,-172.312,125.057,58.042
168,-172.152,125.239,57.793
169,-172.273,124.471,57.735
170,-172.273,124.526,57.735
171,-172.273,123.35,57.735
172,-172.273,123.796,57.614
173,-172.273,123.849,57.614
174,-172.132,123.862,57.773
175,-172.273,124.008,57.68
176,-172.293,124.062,57.832
177,-172.152,124.102,57.737
178,-172.152,124.102,57.737
179,-172.152,124.236,57.737
180,-171.91,124.451,57.983
181,-171.91,124.451,57.983
182,-171.91,124.343,57.983
183,-171.93,124.343,58.134
184,-171.93,124.561,58.198
185,-171.511,124.735,58.108
186,-171.511,124.928,58.045
187,-171.115,125.469,58.044
188,-170.998,125.652,58.164
189,-170.998,126.499,58.164
190,-171.115,126.361,57.923
191,-171.254,125.831,58.073
192,-171.137,125.187,58.13
193,-171.02,124.89,58.128
194,-171.158,125.692,58.157
195,-171.158,126.147,58.036
196,-171.158,126.323,57.974
197,-171.18,126.206,57.997
