frame,shoulder_tilt,forward_lean,head_tilt,neck_angle
1,174.98921653673787,122.62827207928305,65.87891173947422
2,175.70119769310907,118.12181538114872,66.65352782779081
3,176.3346018788648,118.78976974374062,67.23900305595977
4,176.78250349037143,118.13770377768394,67.64648997866523
5,177.12589113794826,118.27271281463173,68.07710446401762
6,176.99163421713092,118.47652535237967,68.0822862447046
7,176.94063852944237,116.31196842457831,68.18811460286587
8,176.57450958221332,115.494154820269,67.98442973543256
9,176.60022785448294,115.74236748737364,67.84064052021101
10,176.71658077315175,114.83799106205728,67.8907914409942
11,176.81999077694917,115.06309983745697,67.8801963240839
12,176.79004414220063,114.94384926459266,67.74211649295901
13,176.75111393946207,115.50676846159412,67.63883417909618
14,176.66925666827524,115.50606344591638,67.56899804508028
15,176.6842024381425,115.34025636540413,67.6718040534178
16,176.68232599284076,115.20235606123894,67.81662972022264
17,176.7462501480077,115.15414533847694,67.8447766696357
18,177.10748786136824,115.14532926087216,67.82383145493715
19,177.13307149781153,115.15718835095883,68.0209923503772
20,176.9954086128971,115.24706115087403,68.12143703874025
21,177.00194538972605,115.41867599408158,68.20394778368798
22,177.10914888276514,115.48966707411837,68.17158490201861
23,177.12926684416362,114.87151659490245,68.46472176759727
24,177.17645917131912,114.24326267844934,68.77527307820954
25,177.37643846109327,114.05418278122045,69.55162505678337
26,177.91420232558352,112.83654220091775,70.78989316204853
27,178.69595349943688,112.09534261034113,73.03607544050364
28,178.96361944780668,111.6693158955361,74.24586424463234
29,179.00410005136627,111.18205716422021,74.523526783278
30,179.09270299797916,111.20138163828763,74.60947137196224
31,179.17077900470056,112.52314865987105,75.34704192627153
32,179.3295442068829,112.26078372605951,75.4001862830114
33,178.84736935219217,110.89944766427155,75.22103718274728
34,178.7539533639489,111.16416783840515,75.23790250103853
35,178.67027606903645,111.65947267894363,75.74342303599992
36,178.68109003855295,112.52526284291535,76.06951676004834
37,178.62610237843845,112.58829404224007,76.49687213603201
38,178.19561245158215,111.03389090839673,76.31961478120267
39,177.70855235553086,110.64427243434805,75.98464205561928
40,177.21286064155083,111.07783496624391,75.6037875449044
41,177.23485426018044,110.40740445808663,75.84196424748637
