frame,shoulder_tilt,forward_lean,neck_angle
221,-178.683,106.699,110.734
222,-178.683,106.652,110.734
223,-178.686,107.457,110.866
224,-178.817,107.633,110.68
225,-178.692,107.48,110.756
226,-178.695,107.762,110.533
227,-178.568,107.835,110.478
228,-178.441,108.122,110.424
229,-178.186,108.306,110.221
230,-178.186,108.124,110.221
231,-178.056,107.997,110.405
232,-178.056,108.015,110.419
233,-177.927,107.854,110.604
234,-177.927,107.872,110.604
235,-178.056,107.769,110.405
236,-177.927,108.034,110.239
237,-177.797,107.891,110.424
238,-177.668,107.753,110.244
239,-177.668,107.946,110.244
240,-177.663,108.453,109.763
241,-177.787,108.416,109.813
242,-177.657,108.214,109.999
243,-177.657,108.27,109.648
244,-177.657,108.178,109.999
245,-177.652,108.435,109.867
246,-177.652,108.454,109.867
247,-177.522,108.398,109.703
248,-177.522,108.491,109.703
249,-177.652,108.306,109.517
250,-177.652,108.306,109.517
251,-177.652,108.234,109.517
252,-177.652,108.252,109.517
253,-177.522,108.179,109.685
254,-177.522,108.179,109.685
255,-177.522,108.343,109.666
256,-177.392,108.528,109.854
257,-177.392,108.795,109.833
258,-177.392,109.006,109.483
259,-177.392,109.006,109.461
260,-177.522,108.969,109.624
261,-177.522,109.024,109.274
262,-177.522,108.907,109.274
263,-177.522,108.981,108.925
264,-177.522,109.0,108.925
265,-177.516,109.039,108.812
266,-177.516,108.865,108.789
267,-177.516,108.362,108.789
268,-177.516,108.254,108.789
269,-177.516,108.109,109.161
270,-177.386,108.019,109.348
271,-177.386,108.072,109.348
272,-177.38,108.055,109.212
273,-177.51,107.891,109.727
274,-177.505,107.856,109.614
275,-177.505,107.764,109.968
276,-177.636,107.815,110.155
277,-177.636,108.063,110.511
278,-177.762,108.119,110.208
279,-177.762,108.378,110.208
280,-177.894,108.359,110.375
281,-177.894,108.246,110.732
282,-177.894,107.933,110.732
283,-177.894,107.665,110.752
284,-178.025,107.368,110.94
285,-178.161,107.381,111.273
286,-178.161,107.364,111.287
287,-178.292,107.317,111.111
288,-178.427,107.296,111.421
289,-178.558,107.334,111.235
290,-178.692,107.439,111.185
291,-178.695,107.508,111.317
292,-178.958,107.543,111.431
293,-178.961,107.491,111.558
294,-178.961,107.526,111.558
295,-178.963,107.491,111.68
296,-179.093,107.425,111.499
297,-179.093,107.46,111.499
298,-179.093,107.324,111.499
299,-179.093,107.425,111.499
300,-179.095,107.24,111.621
301,-179.095,107.374,111.621
302,-179.095,107.357,111.621
303,-179.095,107.65,111.621
304,-179.097,107.546,111.741
305,-179.097,107.546,111.742
306,-179.097,107.546,111.742
307,-179.097,107.791,111.742
308,-179.097,107.934,111.742
309,-179.095,107.615,111.622
310,-179.095,107.668,111.622
311,-179.095,108.36,111.268
312,-179.093,108.211,111.147
313,-179.091,108.742,111.026
314,-179.219,109.018,110.723
315,-179.219,108.761,110.723
316,-179.219,108.011,110.723
317,-179.219,108.029,110.723
318,-179.217,107.71,110.595
319,-179.084,107.764,110.298
320,-178.949,107.833,110.226
321,-178.815,107.608,109.919
322,-178.42,107.31,110.461
323,-178.284,106.976,110.518
324,-178.28,107.132,110.746
325,-178.284,107.074,111.224
326,-178.152,107.061,111.052
327,-178.152,107.59,111.052
328,-178.152,107.678,111.052
329,-178.152,107.584,111.413
330,-178.157,107.549,111.53
331,-178.157,107.351,111.892
332,-178.157,107.179,111.892
333,-178.161,107.508,112.02
334,-178.292,107.94,112.193
335,-178.292,108.127,112.193
336,-178.423,108.128,112.004
337,-178.555,108.184,112.177
338,-178.427,107.978,112.131
339,-178.427,107.904,112.131
340,-178.558,107.774,112.305
341,-178.561,107.642,112.783
342,-178.565,107.606,112.91
343,-178.565,107.534,112.91
344,-178.565,108.049,112.91
345,-178.695,108.734,112.721
346,-178.698,109.318,112.836
347,-178.961,109.163,112.588
348,-179.219,108.931,112.103
349,-179.219,108.67,112.103
350,-179.219,108.513,112.103
351,-179.35,108.377,112.033
352,-179.35,107.499,112.033
353,-179.221,107.457,111.503
354,-179.221,107.508,111.503
355,-179.219,107.354,111.388
356,-179.219,107.169,111.388
357,-179.219,107.412,111.033
358,-179.219,107.549,111.033
359,-179.219,107.6,111.033
360,-179.219,107.463,111.033
361,-179.219,107.618,111.033
362,-179.219,107.344,111.033
363,-179.219,107.344,111.033
364,-179.219,107.219,111.388
365,-179.221,107.236,111.515
366,-179.221,107.253,111.503
367,-179.221,107.474,111.503
368,-179.091,107.895,111.686
369,-179.221,108.042,111.503
370,-179.221,108.079,111.503
371,-179.221,108.021,111.859
372,-179.221,107.948,111.859
373,-179.352,107.91,112.16
374,-179.352,107.91,112.16
375,-179.352,107.91,112.16
376,-179.352,107.671,112.518
377,-179.35,107.706,112.404
378,-179.35,107.706,112.404
379,-179.35,107.653,112.404
380,-179.35,107.32,112.404
381,-179.35,107.441,112.404
382,-179.482,107.704,112.705
383,-179.611,107.797,112.521
384,-179.741,107.758,112.697
385,-179.871,107.862,113.36
386,-179.87,108.259,113.246
387,-179.87,108.181,113.609
388,-179.87,108.028,113.609
389,-179.741,108.029,113.43
390,-179.87,108.049,113.246
391,-179.87,107.807,113.246
392,-179.87,107.481,113.246
393,-179.87,107.446,113.246
394,-179.87,107.305,113.246
395,-179.87,107.201,113.246
396,-179.87,107.098,113.246
397,-179.741,106.959,113.43
398,-179.741,106.925,113.43
399,-179.741,107.026,113.43
400,-179.87,107.116,113.246
401,-179.87,107.116,113.246
402,-179.741,107.171,113.068
403,-179.741,107.205,113.068
404,-179.741,107.222,113.068
405,-179.741,107.368,112.708
406,-179.741,107.326,113.068
407,-179.741,107.438,112.708
408,-179.741,107.299,112.708
409,-179.741,107.52,113.068
410,-179.741,107.681,113.068
411,-179.741,107.686,112.708
412,-179.741,107.455,112.708
413,-179.741,107.849,112.708
414,-179.611,108.454,112.174
415,-179.611,108.669,112.174
416,-179.611,108.648,111.817
417,-179.48,108.608,111.517
418,-179.48,108.627,111.162
419,-179.48,108.685,111.162
420,-179.48,108.685,111.162
421,-179.48,108.743,111.162
422,-179.482,108.724,111.278
423,-179.482,108.822,111.278
424,-179.482,109.001,111.278
425,-179.611,109.598,111.098
426,-179.611,109.493,111.098
427,-179.741,109.573,110.919
428,-179.741,109.199,110.929
429,-179.741,109.118,110.929
430,-179.74,108.819,110.813
431,-179.87,108.53,110.987
432,-179.87,108.36,110.995
433,-179.87,107.831,110.869
434,-179.608,107.29,111.103
435,-179.608,107.615,110.976
436,-179.477,107.595,111.157
437,-179.212,107.785,111.268
438,-178.815,107.587,111.312
439,-178.284,107.605,111.212
440,-177.62,106.678,111.31
441,-177.355,106.578,110.97
442,-177.085,106.151,110.863
443,-177.085,106.481,110.503
444,-177.091,106.018,110.621
445,-177.091,106.269,110.621
446,-177.091,105.888,110.621
447,-177.091,106.326,110.249
448,-177.091,106.163,110.249
449,-176.959,106.333,110.083
450,-176.959,106.39,109.726
451,-176.959,106.45,109.726
452,-176.959,106.495,109.726
