frame,shoulder_tilt,forward_lean,neck_angle
0,-179.426,140.286,44.061
1,-179.134,141.17,43.938
2,-178.701,140.755,43.976
3,-178.701,139.881,43.895
4,-178.695,140.052,43.691
5,-178.695,139.485,43.769
6,-178.84,139.231,43.875
7,-178.843,139.048,44.121
8,-178.698,139.254,44.154
9,-178.553,139.2,44.262
10,-178.124,139.569,44.313
11,-177.836,140.05,44.317
12,-177.836,140.281,44.235
13,-177.686,140.437,44.014
14,-177.397,140.599,43.931
15,-176.972,140.35,43.991
16,-177.116,140.125,44.122
17,-177.26,139.737,44.589
18,-177.26,139.111,45.435
19,-177.404,139.072,45.393
20,-177.548,138.637,45.871
21,-177.548,138.207,46.047
22,-177.692,137.986,46.255
23,-177.836,138.167,46.391
24,-178.124,138.278,46.483
25,-178.557,138.22,46.622
26,-178.705,138.12,46.771
27,-178.992,138.695,46.963
28,-178.992,138.386,47.055
29,-178.992,138.002,47.055
30,-179.136,138.277,47.011
31,-179.136,139.172,47.102
32,-179.134,139.129,47.271
33,-179.134,138.644,47.457
34,-178.99,138.458,47.784
35,-179.132,138.02,48.009
36,-178.985,137.973,48.239
37,-178.546,138.419,48.267
38,-178.84,138.424,48.875
39,-179.275,138.068,49.03
40,-179.42,138.071,49.082
41,180.0,138.19,49.085
42,-179.855,137.789,49.245
43,-179.42,137.749,49.189
44,180.0,137.881,49.109
45,-179.855,137.124,49.057
46,-179.855,137.546,48.952
47,-179.855,137.277,49.252
48,-179.132,136.402,49.493
49,-178.557,135.918,49.694
50,-178.854,135.879,49.827
51,-179.149,134.507,50.077
52,-179.153,135.565,49.985
53,-179.019,136.164,49.859
54,-179.029,136.352,49.791
55,-178.901,135.745,49.874
56,-178.639,136.282,49.422
57,-178.649,135.497,48.986
58,-178.652,136.679,48.266
59,-178.531,136.032,48.085
60,-179.213,136.832,47.873
61,-178.958,137.228,47.992
62,-179.093,137.476,48.146
63,-179.484,136.66,48.123
64,-179.743,135.73,48.32
65,-179.744,135.636,48.072
66,-179.872,134.378,48.124
67,178.984,135.143,48.377
68,178.862,135.551,48.86
69,178.864,135.375,48.864
70,178.621,135.315,48.814
71,178.506,134.859,48.801
72,178.522,134.915,49.27
73,178.525,135.0,49.362
74,178.654,135.341,49.505
75,178.531,135.312,49.55
76,178.779,135.312,49.64
77,178.781,136.123,49.734
78,178.901,135.774,49.685
79,178.541,135.227,49.834
80,178.784,135.975,49.745
81,179.149,136.615,49.526
82,179.149,137.365,49.526
83,179.147,131.476,49.434
84,179.143,133.269,49.676
85,179.384,133.659,49.825
86,179.381,137.852,49.634
87,178.886,138.608,49.554
88,179.006,138.431,49.933
89,179.241,138.319,49.776
90,178.727,138.119,50.302
91,178.587,137.188,50.231
92,178.689,137.172,49.645
93,178.683,137.008,50.098
94,178.413,136.794,50.3
95,178.272,136.804,50.339
96,178.14,136.988,50.012
97,178.113,136.552,50.059
98,178.104,136.625,50.049
99,178.091,136.529,49.845
100,177.95,136.635,49.891
101,177.808,136.338,49.94
102,177.803,136.338,49.837
103,177.94,136.474,49.883
104,177.935,136.477,49.876
105,177.792,136.344,49.821
106,177.51,136.843,49.527
107,177.498,137.082,49.316
108,177.48,136.95,49.096
109,177.884,136.402,49.601
110,178.294,135.939,49.818
111,178.433,136.523,49.655
112,178.0,137.076,49.402
113,177.847,136.991,49.638
114,177.842,137.211,49.619
115,177.831,137.354,49.391
116,177.82,137.027,49.067
117,177.965,136.856,49.213
118,177.809,136.783,48.956
119,177.797,136.709,48.636
120,177.357,136.861,48.111
121,177.042,137.726,47.506
122,176.313,137.277,47.207
123,176.166,137.484,47.165
124,176.166,137.507,46.977
125,176.166,137.277,46.606
126,176.019,137.601,46.289
127,176.019,137.21,46.016
128,176.019,137.176,46.016
129,176.166,137.246,46.057
130,176.019,137.288,46.195
131,176.166,138.082,46.237
132,176.59,137.856,46.242
133,176.581,137.275,46.225
134,176.862,136.538,46.185
135,176.853,136.474,46.167
136,176.853,136.407,46.163
137,176.853,136.507,46.157
138,176.853,137.143,45.974
139,176.995,137.077,45.911
140,177.145,137.246,45.863
141,176.845,137.246,45.873
142,176.837,137.556,45.766
143,176.678,137.588,45.614
144,176.678,137.726,45.621
145,176.669,137.675,45.788
146,176.367,137.999,45.888
147,176.367,138.291,45.978
148,176.216,138.052,46.119
149,176.226,137.995,46.415
150,176.226,137.546,46.604
151,176.216,137.059,46.589
152,176.236,136.959,46.905
153,176.236,136.928,47.0
154,176.236,136.65,47.0
155,176.386,136.817,46.851
156,176.545,137.328,46.72
157,176.545,137.411,46.347
158,176.545,137.498,46.07
159,176.845,137.498,46.062
160,177.003,137.726,45.937
161,177.602,137.742,45.65
162,177.763,137.975,45.721
163,177.633,137.044,45.91
164,177.651,137.507,46.041
165,178.091,136.708,46.161
166,178.685,137.004,46.252
167,178.846,137.04,46.822
168,178.868,137.484,47.215
169,178.877,137.607,47.342
170,179.024,137.942,47.155
171,179.045,137.783,47.719
172,179.059,138.182,47.863
173,178.798,138.154,47.822
174,178.677,138.37,47.661
175,178.558,137.894,47.755
176,178.828,138.074,47.873
177,179.741,137.329,47.752
178,179.615,137.482,47.684
179,179.365,137.832,47.301
180,-179.368,136.632,47.465
181,-179.373,136.534,47.602
182,-179.254,137.669,47.609
183,-179.136,136.536,47.522
184,-178.886,135.976,47.748
185,-178.886,135.978,47.829
186,-178.642,135.753,48.002
187,-178.272,136.011,48.122
188,-178.287,136.068,48.49
189,-179.278,136.33,48.428
190,180.0,135.271,48.106
191,180.0,137.208,48.106
192,-179.269,138.019,47.879
193,-179.025,137.995,47.958
194,-179.513,137.597,47.893
195,180.0,137.324,47.832
196,-179.635,137.678,47.778
197,180.0,137.918,47.729
198,179.51,137.929,47.714
199,179.264,138.175,47.71
200,178.896,137.974,47.836
201,178.512,137.674,47.827
202,178.499,137.201,47.537
203,178.363,137.06,47.383
204,178.741,136.736,48.076
205,177.714,136.764,48.39
206,178.082,137.629,48.648
207,178.065,137.952,48.347
208,178.423,137.834,47.674
209,178.42,137.648,47.66
210,178.674,137.278,47.529
211,178.919,135.957,46.986
212,178.904,134.819,47.61
213,178.896,135.339,47.757
214,178.89,134.72,48.482
215,178.467,134.655,48.71
216,178.025,132.101,48.533
217,178.561,133.046,48.039
218,178.393,134.423,47.738
219,178.105,134.263,47.955
220,177.814,134.293,48.079
221,177.517,134.807,47.598
222,177.064,136.344,47.16
223,176.608,136.014,47.097
224,176.294,135.917,46.988
225,176.581,135.784,46.868
226,176.405,136.826,46.504
227,176.256,137.094,46.372
228,176.236,136.897,46.34
229,175.936,136.931,46.344
230,175.925,138.146,46.515
231,175.904,138.074,46.296
232,176.166,137.54,45.847
233,176.443,137.434,45.509
234,176.443,137.44,45.6
235,176.443,137.054,45.6
236,176.606,136.805,45.567
237,176.606,136.697,45.474
238,176.606,137.076,45.477
239,176.76,137.148,45.52
240,176.914,137.425,45.473
241,177.06,137.569,45.407
242,177.068,139.197,45.518
243,177.06,138.608,45.407
244,176.906,138.286,45.455
245,176.898,138.25,45.343
246,176.898,138.142,45.345
247,176.734,138.346,45.101
248,176.597,138.378,45.279
249,176.597,138.47,45.098
250,177.052,138.002,44.932
251,177.666,138.547,44.88
252,178.755,138.242,45.066
253,179.689,138.062,44.258
254,179.846,137.892,44.284
255,-179.847,137.8,43.608
256,-179.848,137.459,43.952
257,179.85,137.624,43.765
258,-179.85,137.87,43.71
259,-179.551,137.684,43.862
260,-179.705,137.615,44.313
261,-179.855,137.943,45.072
262,180.0,138.27,45.108
263,179.577,138.271,45.271
264,179.577,138.374,44.969
265,179.579,138.613,44.935
266,179.582,138.884,45.001
267,179.583,139.147,45.096
268,-179.861,139.048,45.084
269,-179.17,138.929,45.384
270,-179.727,138.481,45.761
271,-179.596,138.406,46.14
272,180.0,138.313,46.597
273,179.078,138.359,46.944
274,178.3,138.641,46.967
275,177.131,139.114,46.735
276,176.203,138.624,46.866
277,176.326,138.338,46.853
278,175.821,138.484,46.852
279,175.431,138.527,46.81
280,175.301,138.076,46.765
281,175.03,138.235,46.632
282,175.149,137.953,46.551
283,175.149,137.393,46.653
284,175.541,136.589,47.311
285,175.672,136.714,47.468
286,176.564,136.137,47.503
287,177.343,136.45,47.631
288,177.603,136.293,47.488
289,177.72,135.933,47.581
290,177.699,136.37,47.402
291,177.404,136.467,47.13
292,177.534,136.497,46.994
293,178.082,136.658,47.052
294,178.489,136.631,47.061
295,178.898,136.63,46.886
296,178.898,137.436,46.442
297,179.036,137.821,46.381
298,179.313,138.159,46.214
299,179.313,138.133,46.306
300,179.452,138.13,46.347
301,179.452,137.844,46.432
302,179.589,137.632,46.641
303,179.726,137.608,46.774
304,-179.863,137.664,46.633
305,180.0,137.603,47.094
306,179.866,137.912,47.593
307,179.736,137.883,48.143
308,179.474,138.013,48.352
309,179.738,138.13,48.382
310,179.609,137.823,48.371
311,179.611,137.72,48.478
312,179.611,137.785,48.478
313,179.612,137.785,48.572
314,179.614,137.849,48.762
315,179.743,137.787,48.907
316,179.744,137.814,49.021
317,179.365,137.875,49.277
318,178.988,138.083,49.258
319,178.99,138.026,49.443
320,178.867,138.144,49.409
321,178.867,138.144,49.409
322,178.864,138.016,49.315
323,178.741,137.923,49.457
324,178.988,137.814,49.525
325,179.115,137.63,49.656
326,178.982,137.682,49.68
327,178.584,137.481,49.599
328,177.505,136.913,48.917
329,177.349,136.696,48.658
330,177.158,137.64,47.897
331,177.792,136.949,47.56
332,177.9,136.506,47.174
333,177.461,136.315,46.923
334,177.43,136.397,46.944
335,177.68,135.709,47.412
336,178.096,135.487,47.49
337,177.792,136.589,47.279
338,177.182,136.187,47.063
339,177.323,136.219,46.906
340,176.862,136.217,46.652
341,175.957,136.161,46.944
342,175.186,136.23,46.799
343,175.148,136.679,46.564
344,175.123,136.856,46.439
345,175.262,136.893,46.37
346,175.262,137.169,46.274
347,175.262,137.31,46.274
348,175.249,137.593,46.164
349,175.236,137.694,45.96
350,175.249,137.629,46.164
351,175.389,137.519,46.002
352,175.377,137.775,45.985
353,175.249,138.131,45.697
354,175.707,137.977,45.542
355,175.438,138.133,45.606
356,175.274,138.406,45.367
357,174.971,138.621,45.377
358,174.958,138.486,45.36
359,174.971,138.315,45.56
360,174.944,138.358,45.433
361,174.931,138.187,45.416
362,174.931,138.016,45.507
363,174.931,137.704,45.6
364,174.931,137.109,45.6
365,175.07,136.977,45.623
366,175.389,137.037,45.537
367,175.389,136.527,45.63
368,175.083,136.216,45.456
369,175.236,135.948,45.405
370,175.236,135.948,45.405
371,175.236,135.421,45.405
372,175.377,135.552,45.336
373,175.377,135.62,45.428
374,175.377,135.521,45.427
375,176.404,134.902,45.259
376,176.97,135.033,44.637
377,177.266,134.934,44.489
378,177.289,135.299,45.011
379,177.289,136.607,45.295
380,177.455,136.994,45.358
381,177.441,136.126,45.415
382,176.954,135.852,45.455
383,176.864,136.131,46.415
384,176.551,135.818,46.421
385,176.238,136.409,46.318
386,176.238,136.339,46.314
387,176.652,136.241,45.875
388,176.493,135.896,46.111
389,175.972,134.898,46.0
390,176.111,129.56,45.819
391,176.272,128.64,45.763
392,176.262,125.807,45.561
393,176.272,125.906,45.774
394,176.414,127.253,45.781
395,176.739,125.854,46.077
396,176.884,125.143,45.891
397,177.031,126.472,45.804
398,176.527,126.232,45.948
399,176.219,124.09,45.789
400,176.23,130.128,45.311
401,176.893,135.0,44.938
402,176.576,133.838,45.156
403,176.757,134.966,45.238
404,176.794,134.571,45.029
405,177.161,135.6,45.416
406,176.299,135.032,45.48
407,176.065,136.651,45.147
408,176.545,137.961,44.796
409,177.034,137.014,44.58
410,178.101,137.471,44.64
411,179.141,136.784,45.242
412,179.155,136.349,45.192
413,179.164,137.337,45.424
414,-179.724,136.96,45.818
415,-179.864,136.823,46.117
416,-179.73,136.478,46.3
417,-179.597,135.494,46.356
418,-179.065,136.173,46.566
419,-178.801,135.698,46.662
420,-179.065,135.319,46.73
421,-179.334,136.24,46.912
422,180.0,131.659,47.405
423,179.868,133.225,47.654
424,179.737,133.878,48.142
425,179.089,131.453,49.2
426,179.091,131.538,49.572
427,179.222,131.533,50.46
428,179.35,128.995,51.078
429,179.48,128.031,51.611
430,179.61,126.793,52.545
431,-179.217,125.573,52.762
432,-179.21,126.235,52.236
433,-178.944,126.554,52.109
434,-178.798,128.691,51.402
435,-178.652,132.596,50.841
436,-178.503,132.87,50.243
437,-178.493,133.379,49.921
438,-178.474,132.58,49.304
439,-178.467,132.051,49.202
440,-179.157,128.963,48.982
441,-179.01,128.452,49.1
442,-179.287,124.768,48.802
443,-179.427,126.941,48.981
444,-179.28,129.763,48.745
445,-179.71,128.852,48.597
446,179.854,127.507,48.861
447,179.116,127.815,48.183
448,178.816,132.497,48.261
449,178.5,130.353,48.814
450,178.489,130.562,49.304
451,178.468,133.906,48.939
452,178.448,124.322,48.36
453,178.264,124.138,47.915
454,178.086,127.788,47.391
455,177.455,128.605,47.412
456,176.662,129.104,47.158
457,176.175,130.079,46.897
458,175.699,133.23,46.753
459,175.369,131.508,46.638
460,175.369,133.752,46.644
461,175.223,134.658,46.716
462,175.21,133.748,46.81
463,175.223,133.85,46.834
464,174.447,134.322,46.707
465,173.901,135.068,46.995
466,173.934,135.516,47.238
467,174.12,135.546,47.113
468,174.214,136.326,47.1
469,175.024,136.977,47.191
470,175.498,137.026,46.973
471,175.726,136.423,47.303
472,176.215,134.968,46.927
473,176.558,135.379,47.193
474,176.592,136.104,47.051
475,176.583,135.69,47.026
476,177.166,136.187,46.684
477,178.44,135.368,46.548
478,179.578,135.556,46.948
479,-179.155,135.751,47.363
480,-178.877,135.217,47.561
481,-179.022,135.311,47.721
482,-179.17,135.031,48.087
483,-179.725,134.694,48.298
484,179.863,134.602,48.447
485,179.864,132.857,48.294
486,179.73,133.058,48.557
