frame,shoulder_tilt,forward_lean,neck_angle
227,176.149,124.274,51.724
228,176.012,124.349,51.799
229,176.295,124.223,52.023
230,176.577,124.202,52.13
231,176.714,124.218,52.616
232,176.987,124.094,53.052
233,176.98,123.97,53.604
234,177.254,124.015,53.938
235,177.385,123.897,54.105
236,177.391,124.341,54.326
237,177.385,123.701,54.209
238,177.385,123.357,54.205
239,177.385,122.405,54.086
240,177.254,122.176,54.14
241,177.254,121.743,54.14
242,177.254,121.84,54.14
243,177.254,123.242,54.14
244,177.11,123.231,54.09
245,177.248,123.219,54.15
246,177.254,123.156,54.264
247,177.254,123.219,54.264
248,177.254,123.032,54.145
249,177.254,123.347,54.145
250,177.117,123.167,54.204
251,176.98,122.658,54.263
252,176.98,122.553,54.377
253,176.706,122.239,54.728
254,176.561,122.106,54.679
255,176.561,122.041,54.795
256,176.561,122.465,54.912
257,176.561,121.973,55.029
258,176.843,121.187,55.135
259,176.843,120.976,55.135
260,176.98,120.139,55.31
261,177.254,119.879,55.425
262,177.404,120.412,55.709
263,177.397,120.304,55.833
264,177.534,123.825,55.892
265,177.124,122.757,56.2
266,177.002,122.532,56.496
267,177.158,122.187,56.78
268,177.03,121.408,56.836
269,177.171,121.263,56.887
270,176.91,121.159,57.13
271,177.051,120.957,57.177
272,177.057,120.791,57.168
273,177.064,120.868,57.279
274,177.064,121.242,57.156
275,177.064,121.086,57.156
276,177.071,120.503,57.144
277,177.071,120.66,57.023
278,177.198,120.553,56.971
279,177.191,120.553,56.857
280,177.312,120.484,56.691
281,177.312,120.299,56.691
282,177.306,120.855,56.698
283,177.299,120.977,56.462
284,177.293,120.578,56.343
285,177.158,120.805,56.164
286,177.287,121.13,55.868
287,177.274,121.265,55.643
288,177.131,121.824,55.588
289,176.858,121.909,55.467
290,176.577,121.889,55.355
291,176.168,122.046,55.184
292,176.159,121.969,54.95
293,177.131,122.547,54.421
294,177.404,122.962,54.19
295,177.416,122.84,54.303
296,177.552,122.206,54.245
297,177.422,122.38,54.19
298,177.422,122.926,54.19
299,177.422,123.03,54.077
300,177.009,123.142,54.139
301,176.73,122.81,54.142
302,176.594,122.431,54.308
303,176.466,122.336,54.596
304,176.61,123.572,54.644
305,176.483,123.776,54.703
306,176.626,123.939,54.757
307,176.768,123.776,54.925
308,176.634,123.065,54.864
309,176.641,122.414,54.863
310,176.917,122.417,54.857
311,177.191,123.573,54.852
312,177.057,123.862,54.792
313,177.064,123.122,54.904
314,177.198,124.132,54.845
315,177.198,124.002,54.845
316,177.198,124.462,54.845
317,177.198,123.679,54.845
318,177.198,124.218,54.732
319,177.198,124.24,54.732
320,177.331,124.272,54.674
321,177.204,124.325,54.614
322,177.204,124.237,54.614
323,177.204,124.259,54.614
324,177.337,124.269,54.556
325,177.337,124.555,54.556
326,177.204,124.678,54.614
327,177.064,122.983,54.56
328,176.783,122.517,54.458
329,176.516,121.598,54.574
330,176.382,121.715,54.746
331,176.248,122.013,54.806
332,176.248,122.186,54.913
333,176.239,122.064,54.914
334,176.239,121.661,55.26
335,176.373,121.883,55.315
336,176.641,122.16,55.311
337,176.902,122.257,55.31
338,177.037,122.468,55.367
339,177.704,122.515,55.427
340,178.244,122.492,55.541
341,178.919,122.524,55.482
342,179.052,122.509,55.548
343,178.375,121.465,55.845
344,178.375,120.983,55.845
345,178.375,121.271,55.845
346,178.375,121.465,55.845
347,178.643,121.097,55.73
348,178.639,121.015,55.738
349,178.507,121.214,55.908
350,178.507,121.428,55.908
351,178.507,121.297,55.789
352,178.371,121.446,55.73
353,178.1,121.598,55.85
354,177.969,121.665,56.021
355,177.834,121.632,56.081
356,177.829,121.578,55.852
357,177.834,121.343,55.962
358,177.824,121.836,55.737
359,177.824,121.46,55.737
360,177.964,121.316,55.792
361,178.104,121.021,55.841
362,178.244,121.116,55.777
363,178.379,120.995,55.722
364,178.244,121.078,55.782
365,178.248,121.04,55.896
366,178.248,120.869,55.896
367,178.383,120.751,55.836
368,178.383,120.788,55.836
369,178.383,120.702,55.713
370,178.784,121.344,55.427
371,179.191,121.535,55.364
372,179.866,121.639,55.291
373,179.465,121.155,54.886
374,179.197,121.006,54.546
375,179.197,121.494,54.433
376,178.256,121.998,54.383
377,177.592,122.156,54.098
378,177.331,122.529,53.325
379,177.609,124.309,52.792
380,177.879,127.967,52.574
381,178.276,126.109,52.315
382,178.144,125.511,52.161
383,178.276,126.53,52.11
384,178.276,126.047,52.008
385,178.28,125.041,52.109
386,178.144,126.055,51.956
387,178.011,126.019,51.906
388,178.011,125.997,51.899
389,177.884,125.325,51.956
390,177.757,124.486,51.804
391,177.762,124.631,51.911
392,177.762,124.776,51.911
393,177.762,125.326,51.911
394,177.63,125.364,52.063
395,177.23,125.295,52.116
396,176.827,124.758,52.265
397,176.3,124.573,52.475
398,176.018,124.345,52.362
399,175.611,124.358,52.412
400,174.926,124.435,52.458
401,174.49,124.75,52.401
402,174.196,125.234,52.283
403,173.496,125.434,52.33
404,173.346,126.048,52.377
405,173.48,125.488,52.428
406,173.48,125.465,52.442
407,173.465,125.675,52.447
408,173.6,125.056,52.511
409,173.6,124.015,52.619
410,173.87,123.784,52.613
411,174.276,123.628,52.672
412,174.547,123.503,52.896
413,174.818,123.607,52.902
414,174.818,123.522,53.23
415,174.954,124.088,53.625
416,174.954,123.616,53.737
417,175.497,123.658,53.737
418,175.633,123.69,53.679
419,175.769,123.362,53.741
420,176.33,124.636,53.738
421,176.466,124.757,53.68
422,176.483,124.423,53.788
423,176.483,123.501,53.788
424,176.634,123.596,53.851
425,176.924,123.68,54.176
426,176.931,122.977,54.287
427,177.071,122.927,54.341
428,177.204,122.755,54.39
429,177.211,122.755,54.501
430,177.211,122.497,54.501
431,177.211,122.673,54.612
432,177.349,122.986,54.665
433,177.62,123.235,54.438
434,177.746,123.889,54.055
435,177.879,124.194,53.89
436,177.879,124.3,53.781
437,178.144,124.385,53.779
438,178.272,125.294,53.618
439,178.007,125.633,53.617
440,177.869,125.442,53.564
441,177.736,125.669,53.287
442,177.736,125.637,53.069
443,177.736,126.735,52.852
444,177.603,125.789,52.694
445,177.736,125.263,52.636
446,177.603,125.36,52.584
447,177.603,125.449,52.584
448,177.603,125.582,52.584
449,177.458,125.596,52.412
450,176.783,125.439,52.567
451,176.239,126.247,52.663
452,175.818,125.967,52.601
453,175.809,127.671,52.498
454,175.664,128.478,52.439
455,175.789,127.358,52.378
456,176.322,127.933,52.272
457,176.594,128.074,52.165
458,176.449,127.976,52.22
459,176.569,127.616,52.064
460,176.569,127.337,52.277
461,176.286,127.107,52.388
462,176.286,127.051,52.613
463,176.286,127.1,52.621
464,176.424,127.711,52.566
465,176.569,125.866,52.624
466,176.569,125.942,52.732
467,176.569,126.226,52.732
468,176.843,126.489,52.73
469,176.987,128.186,52.896
470,177.124,127.78,52.84
471,177.261,127.67,52.9
472,177.261,126.919,52.9
473,177.404,127.4,52.957
474,177.267,127.538,53.231
475,177.404,127.394,53.17
476,177.41,128.402,53.063
477,177.422,125.515,53.058
478,177.151,125.133,53.161
479,177.016,123.858,53.201
480,176.745,122.488,53.395
481,176.474,122.406,53.495
482,175.934,122.335,53.931
483,175.124,122.009,54.262
484,174.989,122.277,54.207
485,174.855,124.478,54.278
486,174.855,124.413,54.417
487,175.001,124.181,54.576
488,175.281,125.533,54.816
489,175.415,124.807,55.113
490,175.818,126.625,55.166
491,175.809,126.989,55.176
492,175.529,126.24,55.189
493,175.27,126.44,55.339
494,174.977,126.08,55.374
495,174.72,125.907,55.505
496,174.451,126.173,55.387
497,174.477,126.658,55.376
498,174.223,126.006,55.374
499,174.103,123.733,55.193
500,174.13,124.234,55.077
501,174.144,124.773,55.315
502,174.144,124.933,55.323
503,174.289,125.058,55.388
504,174.421,125.14,55.453
505,174.158,125.044,55.353
506,174.289,126.121,55.411
507,174.421,125.817,55.348
508,174.289,125.453,55.415
509,174.289,125.406,55.415
510,174.289,124.513,55.415
511,174.289,124.623,55.3
512,174.83,124.442,55.276
513,174.961,124.653,55.217
514,175.082,125.235,55.161
515,175.203,125.481,55.103
516,175.071,125.374,55.051
517,175.071,126.03,54.937
518,175.071,126.054,54.937
519,175.059,128.04,54.826
520,174.769,127.811,54.956
521,175.55,126.988,55.049
522,175.415,126.576,55.103
523,176.115,126.744,55.128
524,176.257,127.394,54.947
525,176.248,126.472,54.949
526,176.239,125.467,54.948
527,176.096,123.444,54.886
528,176.078,124.179,54.532
529,176.078,124.553,54.29
530,176.204,124.72,54.102
531,176.474,125.175,54.107
532,176.895,124.999,54.155
533,177.58,127.094,54.09
534,177.58,128.997,54.069
535,177.844,128.741,54.059
536,178.109,128.579,54.162
537,178.244,128.198,54.201
538,178.24,128.04,54.086
539,178.24,128.251,54.086
540,178.379,127.942,54.146
541,177.834,124.255,54.251
542,177.839,124.408,54.263
543,178.113,125.233,54.043
544,178.798,124.781,54.104
545,178.937,123.838,54.28
546,178.809,123.659,54.329
547,177.997,123.387,54.225
548,177.859,123.775,54.183
549,177.72,123.977,54.146
550,177.575,124.032,54.096
551,177.293,123.989,53.878
552,177.704,124.3,53.717
553,178.131,126.829,53.561
554,178.002,125.684,53.623
555,177.614,125.739,53.79
556,177.204,125.615,53.629
557,176.791,126.596,53.587
558,176.649,126.478,53.328
559,176.657,126.447,53.332
560,176.516,124.773,53.178
561,175.972,124.107,53.086
562,175.704,124.17,52.991
563,175.714,124.17,53.101
564,175.57,124.589,53.16
565,175.437,126.694,53.112
566,175.303,129.277,53.171
567,175.048,127.767,53.288
568,174.914,124.623,53.347
569,175.214,125.24,53.66
570,175.489,125.662,54.084
571,175.622,128.129,54.244
572,175.632,128.0,54.351
573,175.632,129.396,54.46
574,175.632,128.92,54.347
575,175.489,128.514,54.298
576,175.357,128.507,54.352
577,175.214,128.767,54.298
578,175.336,128.746,54.129
579,175.458,127.392,54.07
580,175.469,127.291,54.176
581,175.581,127.627,53.9
582,175.981,128.134,53.949
583,176.248,129.335,53.938
584,176.382,129.341,53.883
585,176.382,129.408,53.773
586,176.382,128.547,53.776
587,176.382,128.455,53.886
588,176.382,127.051,53.886
589,176.373,126.178,53.776
590,176.507,126.553,53.828
591,176.373,126.723,53.997
592,176.649,125.307,54.21
593,176.507,125.275,54.158
594,176.106,125.361,54.332
595,175.972,125.65,54.27
596,175.848,125.38,54.323
597,175.724,125.431,54.27
598,175.591,124.365,54.212
599,175.591,124.896,54.206
600,175.181,124.225,54.152
601,174.515,123.364,54.441
602,174.356,123.626,54.394
603,174.464,124.823,54.34
604,174.464,123.851,54.454
605,174.855,123.498,54.394
606,175.394,122.89,54.495
607,175.943,123.057,54.484
608,176.348,123.743,54.194
609,176.483,125.333,54.136
610,176.618,127.741,54.072
611,176.895,127.551,54.063
612,177.03,126.755,54.006
613,177.165,126.445,53.943
614,177.306,127.019,53.998
615,177.306,124.511,53.992
616,177.178,124.543,54.05
617,176.924,124.365,54.152
618,176.665,122.365,54.031
619,176.665,123.246,53.928
620,176.673,123.367,54.268
621,176.805,123.858,54.1
622,176.938,127.526,54.166
623,177.204,127.068,54.39
624,177.337,126.895,54.56
625,177.085,127.167,54.45
626,176.688,128.706,54.29
627,176.424,129.596,54.07
