frame,shoulder_tilt,forward_lean,neck_angle
212,-173.933,125.969,54.54
213,-173.933,126.816,54.436
214,-173.81,129.278,54.493
215,-173.81,127.961,54.493
216,-173.687,128.542,54.551
217,-173.673,128.517,54.452
218,-173.797,128.412,54.499
219,-173.797,128.886,54.499
220,-173.907,131.609,54.342
221,-174.03,130.439,54.497
222,-174.277,131.619,54.592
223,-174.401,130.917,54.639
224,-174.401,132.599,54.642
225,-174.401,131.758,54.642
226,-174.413,131.965,54.642
227,-174.413,131.51,54.642
228,-174.413,130.897,54.642
229,-174.425,130.283,54.637
230,-174.425,130.887,54.533
231,-174.425,129.623,54.637
232,-174.56,129.979,54.575
233,-174.425,130.525,54.635
234,-174.437,130.239,54.632
235,-174.326,130.467,54.581
236,-174.314,131.479,54.475
237,-174.191,131.455,54.428
238,-174.191,130.258,54.428
239,-174.068,130.791,54.486
240,-174.068,130.891,54.59
241,-174.081,129.847,54.689
242,-174.081,129.267,54.793
243,-174.068,129.292,54.694
244,-174.191,130.66,54.741
245,-174.191,129.649,54.741
246,-174.068,129.45,54.904
247,-173.959,127.816,55.066
248,-173.959,127.6,55.066
249,-173.959,128.429,55.066
250,-173.836,128.126,55.12
251,-173.836,130.766,55.226
252,-173.823,131.684,55.229
253,-173.81,132.087,55.126
254,-173.81,131.541,55.126
255,-173.81,131.513,55.126
256,-173.933,131.178,55.067
257,-173.81,131.471,54.913
258,-173.701,131.958,54.97
259,-173.592,131.648,55.021
260,-173.714,130.488,54.963
261,-173.714,130.57,54.963
262,-173.714,131.743,54.858
263,-173.823,131.655,54.806
264,-174.068,131.648,54.901
265,-173.946,132.045,54.959
266,-173.959,134.364,55.058
267,-173.959,134.648,55.048
268,-173.972,134.68,55.152
269,-173.972,134.239,55.152
270,-174.094,133.321,54.989
271,-174.216,133.108,55.036
272,-174.228,133.198,55.14
273,-174.228,132.899,55.14
274,-174.228,132.751,55.14
275,-174.228,132.663,55.14
276,-174.228,132.022,55.14
277,-174.228,132.224,55.14
278,-174.35,131.31,55.187
279,-174.35,130.538,55.187
280,-174.35,131.648,55.187
281,-174.35,131.876,55.187
282,-174.362,132.106,55.29
283,-174.374,132.309,55.393
284,-174.265,132.375,55.338
285,-174.253,132.029,55.235
286,-174.253,129.727,55.235
287,-174.253,129.832,55.235
288,-174.253,129.493,55.235
289,-174.253,130.669,55.134
290,-174.241,130.696,55.032
291,-174.362,130.801,55.079
292,-174.241,130.471,55.137
293,-174.484,130.069,55.127
294,-174.35,130.656,55.086
295,-174.472,130.363,55.028
296,-174.472,131.602,55.028
297,-174.461,132.526,54.825
298,-174.472,132.614,54.93
299,-174.338,133.841,54.889
300,-174.461,133.538,54.831
301,-174.461,133.176,54.831
302,-174.338,133.385,54.889
303,-174.472,133.477,54.93
304,-174.583,132.378,54.875
305,-174.571,132.817,54.776
306,-174.694,131.857,54.826
307,-174.694,131.658,54.826
308,-174.694,131.743,54.828
309,-174.694,132.468,54.724
310,-174.817,131.305,54.666
311,-174.939,131.672,54.611
312,-174.939,129.931,54.611
313,-175.062,130.494,54.552
314,-175.062,130.782,54.655
315,-175.073,131.542,54.964
316,-174.828,129.153,54.971
317,-174.85,129.192,55.275
318,-174.85,129.622,55.381
319,-174.861,130.124,55.48
320,-174.629,131.33,55.585
321,-174.75,131.644,55.527
322,-174.618,132.071,55.477
323,-174.508,129.943,55.527
324,-174.144,132.893,55.588
325,-174.119,130.738,55.48
326,-173.619,127.319,55.692
327,-173.619,128.22,55.683
328,-173.592,128.546,55.461
329,-173.606,128.245,55.548
330,-173.741,128.552,55.577
331,-173.863,128.259,55.52
332,-173.985,128.995,55.239
333,-174.119,126.513,54.868
334,-173.876,127.796,54.665
335,-173.997,128.285,54.62
336,-173.741,135.673,54.438
337,-173.701,136.424,54.038
338,-173.442,135.063,54.052
339,-173.059,133.432,53.926
340,-172.921,133.325,53.513
341,-172.691,134.082,53.246
342,-172.307,135.062,52.838
343,-171.8,134.661,52.971
344,-171.451,135.966,52.557
345,-170.944,136.477,52.489
346,-170.578,136.216,52.365
347,-170.598,137.28,52.369
348,-170.618,138.208,52.385
349,-170.779,137.802,52.525
350,-170.658,137.872,52.581
351,-171.142,135.892,52.352
352,-171.384,136.08,52.342
353,-171.713,135.122,52.255
354,-172.462,131.246,52.097
355,-172.951,130.948,51.851
356,-173.959,130.397,51.318
357,-174.461,131.926,51.198
358,-174.338,132.478,51.331
359,-174.461,128.925,51.939
360,-174.338,128.424,52.372
361,-174.35,127.914,52.474
362,-174.35,129.007,52.579
363,-174.728,130.077,52.819
364,-174.717,129.319,52.829
365,-174.961,132.051,52.719
366,-175.845,129.138,52.751
367,-176.576,127.846,52.746
368,-177.186,128.195,52.885
369,-177.303,129.238,52.827
370,-177.303,131.939,52.924
371,-177.297,132.075,52.818
372,-177.532,131.905,52.723
373,-177.409,131.61,52.675
374,-177.162,135.214,52.483
375,-176.916,134.849,52.286
376,-176.8,135.986,52.34
377,-176.793,135.213,52.233
378,-176.539,134.697,52.326
379,-176.161,134.696,52.469
380,-175.914,134.214,52.568
381,-175.668,134.364,52.571
382,-175.544,134.362,52.719
383,-175.288,134.541,52.825
384,-175.154,134.907,52.871
385,-175.041,134.845,53.126
386,-174.929,134.386,53.182
387,-174.817,132.336,53.347
388,-174.694,130.606,53.508
389,-174.694,130.863,53.609
390,-174.683,131.267,53.513
391,-174.683,131.279,53.715
392,-174.683,129.275,53.817
393,-174.56,131.968,53.769
394,-174.56,131.634,53.769
395,-174.56,132.075,53.87
396,-174.694,132.282,53.819
397,-174.806,135.895,53.88
398,-174.683,136.388,53.934
399,-174.56,135.316,53.784
400,-174.191,135.284,53.845
401,-173.946,134.284,53.955
402,-173.211,132.755,54.09
403,-172.632,131.431,54.591
404,-172.026,129.9,55.139
405,-172.511,130.551,55.344
406,-172.722,133.354,55.674
407,-172.951,132.007,55.575
408,-172.691,131.782,55.809
409,-172.798,132.003,55.427
410,-172.553,134.903,55.33
411,-172.628,135.296,55.287
412,-172.612,135.132,55.624
413,-172.612,134.701,56.181
414,-173.093,135.199,55.601
415,-172.844,134.257,55.07
416,-173.093,134.449,55.041
417,-173.715,132.049,55.033
418,-173.701,132.339,55.04
419,-173.701,129.518,54.827
420,-173.701,131.791,54.398
421,-173.341,133.426,54.472
422,-173.093,135.585,54.178
423,-173.108,135.784,54.395
424,-173.152,135.586,54.709
425,-172.951,135.415,54.305
426,-172.753,135.382,54.423
427,-172.648,132.381,53.968
428,-172.648,133.117,54.271
429,-173.148,133.346,54.543
430,-173.269,133.281,54.687
431,-173.148,132.314,54.743
432,-173.148,131.718,54.743
433,-173.404,128.135,54.724
434,-173.539,128.888,54.661
435,-173.418,129.407,54.507
436,-173.418,130.346,54.404
437,-173.177,134.105,54.416
438,-173.297,132.459,54.359
439,-173.311,132.441,54.268
440,-173.311,131.603,54.27
441,-173.191,131.765,54.332
442,-173.071,134.138,54.389
443,-172.13,133.093,54.723
444,-172.096,133.905,54.62
445,-172.079,134.055,54.72
446,-172.079,133.9,54.707
447,-172.52,133.283,54.564
448,-172.906,128.541,54.467
449,-172.906,126.931,54.15
450,-172.798,129.363,54.001
451,-172.814,133.076,53.996
452,-172.798,135.35,53.9
453,-172.798,134.219,54.001
454,-172.814,132.343,54.111
455,-172.967,131.553,54.255
456,-172.616,132.034,54.352
457,-172.13,128.114,54.195
458,-172.059,125.019,54.356
459,-171.836,129.373,54.372
460,-171.836,130.482,54.374
461,-171.613,129.474,54.494
462,-171.493,125.403,54.554
463,-171.631,126.72,54.695
464,-171.613,126.548,54.699
465,-171.613,125.997,54.699
466,-171.373,126.704,54.718
467,-171.373,126.84,54.718
468,-171.373,130.713,54.925
469,-171.511,131.178,54.963
470,-171.648,131.905,55.418
471,-172.109,126.399,55.598
472,-172.589,124.67,55.564
473,-173.191,125.494,55.79
474,-173.915,124.78,56.175
475,-174.472,125.34,56.116
476,-174.839,124.541,56.478
477,-176.046,124.124,56.553
478,-176.923,124.131,56.342
479,-177.42,122.577,56.431
480,-177.326,122.94,56.55
481,-177.584,125.347,56.191
482,-177.709,126.655,56.016
483,-177.709,127.8,55.694
484,-177.709,128.978,55.474
485,-177.719,132.03,54.631
486,-177.479,135.279,54.317
487,-177.624,136.177,54.033
488,-177.376,134.102,53.921
489,-177.019,135.246,54.167
490,-178.067,136.41,54.647
491,-178.412,135.702,54.522
492,-177.884,134.561,53.746
493,-177.357,133.367,53.474
494,-177.195,132.833,53.551
495,-177.041,132.491,54.035
496,-176.512,132.265,54.16
497,-176.755,132.9,53.953
498,-176.885,131.912,53.897
499,-177.014,131.514,53.738
500,-176.899,133.326,53.474
501,-177.17,134.077,53.361
502,-176.664,131.895,52.854
503,-175.923,133.582,52.772
504,-175.426,135.412,52.683
505,-174.037,134.875,52.573
506,-174.037,134.283,52.874
507,-173.548,134.381,52.587
508,-172.828,128.434,53.026
509,-172.828,129.625,53.338
510,-172.52,131.305,54.134
511,-172.798,127.793,54.311
512,-172.691,128.579,54.564
513,-172.829,128.485,54.814
514,-173.059,128.534,54.917
515,-173.059,127.221,54.924
516,-173.059,131.52,54.917
517,-173.167,131.03,54.973
518,-173.167,126.266,54.867
519,-173.029,126.738,54.826
520,-173.029,127.358,54.933
521,-173.029,129.082,55.04
522,-173.385,129.897,55.193
523,-173.508,128.078,55.464
524,-173.632,128.551,55.513
525,-173.261,131.684,55.584
526,-173.385,124.649,56.297
527,-172.767,130.262,56.614
528,-172.52,133.363,56.747
529,-172.52,131.073,56.854
530,-172.397,130.321,56.917
531,-172.257,132.17,56.873
532,-172.274,129.811,56.981
533,-172.52,127.073,56.747
534,-172.504,131.434,56.639
535,-172.688,130.516,56.111
536,-173.032,134.338,55.723
537,-173.534,134.247,55.255
538,-173.911,133.868,54.964
539,-173.786,135.332,54.916
540,-173.66,135.665,54.76
541,-173.66,135.531,54.76
542,-173.799,135.397,54.802
543,-173.925,135.263,54.742
544,-173.826,135.694,54.79
545,-174.202,135.76,54.72
546,-174.189,135.826,54.509
547,-174.189,136.058,54.403
548,-174.327,136.257,54.34
549,-174.09,136.119,54.341
550,-174.352,135.782,54.221
551,-174.339,135.815,54.117
552,-174.464,135.88,54.06
553,-174.476,135.55,54.059
554,-174.589,135.419,53.895
555,-174.715,135.679,53.823
556,-174.452,136.105,53.623
557,-174.428,136.543,53.522
558,-174.415,136.852,53.52
559,-174.428,136.682,53.626
560,-174.176,136.652,53.731
561,-174.051,133.406,53.787
562,-174.064,133.464,54.004
563,-174.064,131.234,54.109
564,-173.951,131.327,54.483
565,-173.715,131.405,54.705
566,-173.591,134.324,54.77
567,-173.48,132.684,54.928
568,-173.37,135.033,54.979
569,-173.385,134.708,55.085
570,-173.385,134.387,55.085
571,-173.523,133.472,55.347
572,-173.385,133.502,55.301
573,-173.508,133.531,55.35
574,-173.632,134.739,55.399
575,-173.646,134.191,55.498
576,-173.646,134.287,55.498
577,-173.646,133.967,55.607
578,-173.646,133.62,55.607
579,-173.893,133.589,55.597
580,-173.893,133.903,55.597
581,-173.893,133.903,55.597
582,-173.77,134.127,55.548
583,-173.756,134.479,55.442
584,-173.632,134.511,55.501
585,-173.632,134.673,55.501
586,-173.632,131.71,55.61
587,-173.646,130.999,55.601
588,-173.673,131.558,55.582
589,-173.783,132.091,55.316
590,-173.673,134.106,55.151
591,-173.55,134.459,54.678
592,-173.442,134.842,54.214
593,-173.442,134.716,54.221
594,-173.319,134.654,54.181
595,-173.333,134.342,54.291
596,-173.211,134.064,54.348
597,-173.211,134.154,54.457
598,-173.211,134.091,54.562
599,-173.333,132.617,54.608
600,-173.333,132.582,54.713
601,-173.348,132.582,54.817
602,-173.348,135.161,54.927
603,-173.348,135.258,55.032
604,-173.226,135.486,55.096
605,-173.211,135.194,55.002
606,-173.196,135.064,54.898
607,-173.196,135.162,55.008
608,-173.196,135.162,55.012
609,-173.211,134.903,55.112
610,-173.211,134.775,55.214
611,-173.333,134.678,55.368
612,-173.333,133.946,55.583
613,-173.333,134.708,55.691
614,-173.319,134.74,55.695
615,-173.333,134.771,55.904
616,-173.333,134.447,56.013
617,-173.333,132.609,56.013
618,-173.196,133.933,56.088
619,-173.182,134.706,55.877
620,-173.182,134.609,55.768
621,-173.182,134.707,55.659
622,-173.182,134.74,55.547
623,-173.182,135.559,55.439
624,-173.182,135.558,55.327
625,-173.059,135.656,55.172
626,-173.074,135.82,55.17
627,-173.074,135.82,55.17
628,-173.059,135.989,55.177
629,-173.044,136.465,55.184
630,-173.044,136.058,55.184
631,-173.044,136.092,55.184
632,-173.044,136.126,55.184
633,-172.921,136.294,55.137
634,-173.044,136.568,55.184
635,-173.044,136.264,55.291
636,-173.044,136.196,55.291
637,-173.167,136.501,55.231
638,-173.044,135.857,55.184
639,-173.044,135.924,55.184
640,-173.167,135.992,55.231
641,-173.305,135.559,55.383
642,-173.305,135.327,55.383
643,-173.305,134.293,55.383
644,-173.428,133.423,55.216
645,-173.442,133.488,55.212
646,-173.442,134.139,55.212
647,-173.564,135.032,55.153
648,-173.564,135.423,55.153
649,-173.564,135.621,55.153
650,-173.564,135.653,55.046
651,-173.564,135.552,54.94
652,-173.564,135.52,54.937
653,-173.578,135.585,55.043
654,-173.701,135.652,55.09
655,-173.578,135.587,55.149
656,-173.592,136.149,55.143
657,-173.592,135.618,55.143
658,-173.592,135.651,55.143
659,-173.714,135.683,55.084
660,-173.714,134.585,55.084
661,-173.836,134.711,55.237
662,-173.836,135.621,55.344
663,-173.714,135.589,55.403
664,-173.714,135.065,55.403
665,-173.714,135.0,55.403
666,-173.714,134.742,55.403
667,-173.592,134.871,55.356
668,-173.606,134.487,55.459
669,-173.606,135.26,55.459
670,-173.606,135.294,55.673
671,-173.606,135.66,55.889
672,-173.728,135.527,55.937
673,-173.728,135.066,56.046
674,-173.728,134.513,56.046
675,-173.714,134.707,55.945
676,-173.85,134.226,55.988
677,-173.728,134.484,55.726
678,-173.619,134.58,55.887
679,-173.754,134.807,55.604
680,-173.768,135.032,55.068
681,-173.754,132.561,54.966
682,-173.646,133.79,54.807
683,-173.553,134.312,54.956
684,-173.432,135.541,54.806
685,-173.418,134.436,54.808
686,-173.418,134.161,54.705
687,-173.071,129.467,54.768
688,-173.085,127.245,54.968
689,-173.1,128.022,55.065
690,-172.875,125.435,55.383
691,-172.74,123.226,55.455
692,-172.469,125.055,55.479
693,-172.438,124.956,55.496
694,-172.558,127.865,55.543
695,-172.453,130.838,55.594
696,-172.574,128.479,55.635
697,-172.679,125.739,55.686
698,-172.679,124.753,55.799
699,-172.694,124.877,55.795
700,-172.83,125.016,55.94
701,-172.71,126.178,55.791
702,-172.605,127.528,55.842
703,-172.725,129.779,55.889
704,-172.845,131.454,55.722
705,-172.845,130.925,55.727
706,-173.205,133.627,55.544
707,-172.95,136.365,55.143
708,-172.905,135.901,54.736
709,-172.89,134.159,54.535
710,-172.982,133.341,54.38
711,-172.798,132.836,54.041
712,-172.783,135.512,53.938
713,-172.537,133.796,53.746
714,-172.168,135.063,53.606
715,-172.291,135.189,53.549
716,-172.274,133.501,53.452
717,-172.397,133.296,53.395
718,-172.397,130.927,53.395
719,-172.397,130.222,52.992
720,-172.66,130.693,52.773
721,-172.906,131.114,52.461
722,-173.182,131.954,52.151
723,-173.305,134.609,52.002
724,-173.428,136.802,51.758
725,-173.537,136.8,51.611
726,-173.537,136.896,51.611
727,-173.66,136.77,51.654
728,-173.646,136.934,51.649
729,-173.523,136.462,51.892
730,-173.385,136.337,51.849
731,-173.508,136.341,51.989
732,-173.508,136.184,52.085
733,-173.246,135.999,52.193
734,-173.356,136.451,52.238
735,-173.327,136.36,52.245
736,-173.187,136.106,52.295
737,-173.187,133.754,52.389
738,-173.062,133.661,52.543
739,-173.062,133.867,52.642
740,-173.062,134.443,52.642
741,-172.937,134.259,52.698
742,-172.937,134.227,52.798
743,-172.937,134.349,52.798
744,-172.937,134.045,52.798
745,-173.187,132.331,52.988
746,-173.312,132.066,53.135
747,-173.312,131.422,53.129
748,-173.437,133.582,53.175
749,-173.437,133.975,53.18
750,-173.452,131.978,53.284
751,-173.327,133.883,53.34
752,-173.562,131.63,53.333
753,-173.437,131.507,53.492
754,-173.452,133.573,53.6
755,-172.953,135.096,53.83
756,-172.704,134.84,53.947
757,-172.72,134.21,54.046
758,-172.844,133.501,54.092
759,-172.983,131.626,54.133
760,-173.123,131.154,54.174
761,-172.999,131.57,54.232
762,-172.999,131.768,54.232
763,-172.999,132.407,54.128
764,-172.999,134.809,54.128
765,-173.014,133.321,54.331
766,-173.029,133.2,54.435
767,-173.029,133.321,54.435
768,-173.029,133.472,54.435
769,-173.029,132.813,54.435
770,-173.029,132.396,54.54
771,-173.029,132.719,54.54
772,-173.029,132.484,54.54
773,-173.044,132.455,54.639
774,-173.059,132.66,54.738
775,-172.936,131.68,54.691
776,-172.936,132.109,54.691
777,-172.814,132.227,54.638
778,-172.814,132.783,54.638
779,-172.814,132.46,54.638
780,-172.814,132.402,54.638
781,-172.936,131.914,54.58
782,-172.814,131.103,54.533
783,-172.829,131.131,54.632
784,-172.707,130.159,54.585
785,-172.462,130.302,54.492
786,-172.6,130.53,54.428
787,-172.6,131.655,54.434
788,-172.707,127.0,54.481
789,-172.936,131.052,54.475
790,-173.196,125.876,54.458
791,-173.305,128.871,54.193
792,-173.523,129.79,53.996
793,-173.261,128.241,54.012
794,-173.385,131.309,54.058
795,-173.202,133.208,53.705
796,-173.062,133.18,53.565
797,-173.032,134.526,53.375
798,-173.001,133.629,53.278
799,-173.001,133.814,53.178
800,-173.223,131.545,53.169
801,-173.096,131.056,53.022
802,-172.97,130.805,53.08
803,-173.35,133.603,52.906
804,-173.491,134.341,52.85
805,-173.618,134.282,52.692
806,-173.871,134.128,52.68
807,-173.871,133.917,52.579
808,-173.998,133.374,52.623
809,-173.998,131.449,52.623
810,-173.871,129.904,52.781
811,-173.871,129.352,52.882
812,-173.744,129.603,52.941
813,-173.758,129.644,53.145
814,-173.744,129.53,53.146
815,-173.618,129.717,53.102
816,-173.618,130.244,53.103
817,-173.871,130.601,52.987
818,-173.871,133.332,52.987
819,-174.124,132.418,52.974
820,-174.251,130.914,53.121
821,-174.124,132.285,53.281
822,-174.378,131.591,53.371
823,-174.505,131.186,53.521
824,-174.771,125.52,53.924
825,-174.909,127.319,54.074
826,-174.943,124.382,54.382
827,-174.965,123.491,54.587
828,-174.976,123.12,54.584
829,-174.862,123.7,54.743
830,-174.489,124.952,54.919
831,-174.489,123.47,55.026
832,-174.364,124.025,55.193
833,-174.364,123.66,55.087
834,-174.489,124.117,55.135
835,-174.376,123.68,55.298
836,-174.252,123.63,55.25
837,-174.252,123.75,55.142
838,-174.128,123.263,55.202
839,-174.102,123.56,54.998
840,-174.115,123.067,55.102
841,-173.991,123.213,55.162
842,-173.867,124.168,55.115
843,-173.991,124.016,55.27
844,-173.867,123.822,55.331
845,-173.867,123.639,55.548
846,-173.853,123.179,55.554
847,-173.867,122.14,55.657
848,-173.867,122.309,55.657
849,-173.893,121.8,55.536
850,-174.017,123.094,55.474
851,-174.636,124.065,55.173
852,-174.873,126.03,54.846
853,-175.236,126.162,54.464
854,-175.101,126.396,54.314
855,-174.965,125.933,54.163
856,-174.965,125.412,54.268
857,-174.578,126.272,54.338
858,-174.202,125.838,54.407
859,-174.077,125.896,54.466
860,-173.688,129.683,54.432
861,-173.187,130.574,54.457
862,-173.312,129.191,54.397
863,-173.298,128.985,54.297
864,-173.172,131.842,54.359
865,-173.172,130.601,54.359
866,-173.157,130.601,54.255
867,-173.157,133.177,54.255
868,-173.157,131.669,54.255
869,-173.157,131.009,54.361
870,-173.283,131.659,54.408
871,-173.268,131.166,54.409
872,-173.268,131.053,54.405
873,-173.268,129.286,54.405
874,-173.268,130.94,54.405
875,-173.268,131.414,54.512
876,-173.127,132.8,54.364
877,-173.253,132.712,54.304
878,-173.223,132.117,54.097
879,-173.223,129.832,54.203
880,-173.223,129.066,54.203
881,-173.096,128.545,54.259
882,-172.97,129.028,54.319
883,-172.97,129.289,54.323
884,-172.97,130.951,54.323
885,-172.97,129.082,54.538
886,-172.843,129.234,54.603
887,-172.859,129.155,54.709
888,-172.843,129.446,54.606
889,-172.843,129.622,54.715
890,-172.954,128.614,54.877
891,-172.954,128.718,54.88
892,-172.954,126.703,54.88
893,-172.827,126.212,54.724
894,-172.827,126.298,54.615
895,-172.985,125.285,54.654
896,-172.859,125.427,54.607
